0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
8.56255813953,8.564375,8.53214285714,8.52921052632,8.52857142857,8.53470588235,8.53083333333,8.53444444444,8.52772727273,8.51653061224,8.51636363636,8.51795454545,8.52315789474,8.51772727273,8.51365853659,8.51228571429,8.50666666667,8.513,8.51363636364,8.51269230769,8.50861111111,8.50620689655,8.5109375,8.51161290323,8.50944444444,8.49652173913,8.48619047619,8.49945945946,8.50482758621,8.51133333333,8.5104,8.50913043478,8.5172,8.51222222222,8.51315789474,8.5175,8.518,8.51333333333,8.514375,8.51333333333,8.51,8.518,8.521,8.52416666667,8.52230769231,8.50451612903,8.50925925926,8.51833333333,8.51130434783,8.50774193548,8.50642857143,8.51238095238,8.50952380952,8.525,8.52444444444,8.53615384615,8.5335,8.529,8.53176470588,8.528,8.535,8.53238095238,8.524375,8.52866666667,8.53,8.52233333333,8.52037037037,8.511875,8.50945945946,8.50677419355,8.506,8.51057142857,8.52038461538,8.51655172414,8.511875,8.51078947368,8.51114285714,8.51888888889,8.52193548387,8.52357142857,8.53,8.52
16.9116666667,16.8511111111,16.8453846154,16.845,16.85625,16.8418181818,16.8423076923,16.8391666667,16.840625,16.851,16.834,16.8285714286,16.831,16.8588888889,16.8457142857,16.845,16.8711111111,16.848,16.8672727273,16.86875,16.8483333333,16.858,16.869375,16.837,16.851,16.8563636364,16.861,16.8376470588,16.8455555556,16.8533333333,16.8588888889,16.8438461538,16.85,16.8433333333,16.849,16.8547058824,16.8566666667,16.8629411765,16.888,16.89,16.89,16.89,16.8769230769,16.8481818182,16.878125,16.8936363636,16.8966666667,16.8916666667,16.8570588235,16.8311764706,16.8725,16.8655555556,16.858,16.8677777778,16.8654545455,16.8658333333,16.8666666667,16.8685714286,16.8833333333,16.884,16.8722222222,16.8717647059,16.86,16.867,16.88,16.8618181818,16.86,16.842,16.85,16.8466666667,16.8433333333,16.85875,16.8581818182,16.8485714286,16.8488888889,16.8392857143,16.85,16.8568181818,16.8417647059,16.8785714286,16.9,16.89
6.11,6.08625,6.09380952381,6.085,6.0787804878,6.08725,6.10048780488,6.09470588235,6.09260869565,6.08575757576,6.07828571429,6.07323529412,6.06837837838,6.07413793103,6.074375,6.06295454545,6.04818181818,6.0537037037,6.05103448276,6.03472222222,6.027,6.03096774194,6.03842105263,6.03529411765,6.02541666667,6.01692307692,6.01739130435,6.02428571429,6.01608695652,6.018,6.01823529412,6.01636363636,6.01615384615,6.016,6.00785714286,6.00285714286,6.0012,6.00684210526,6.01727272727,6.01933333333,6.03,6.02666666667,6.03307692308,6.05173913043,6.053,6.05578947368,6.06,6.05230769231,6.05,6.040625,6.03923076923,6.025625,6.025,6.025,6.04117647059,6.036,6.03,6.03482758621,6.037,6.03076923077,6.03529411765,6.03230769231,6.031875,6.034,6.0332,6.03529411765,6.035,6.03944444444,6.04916666667,6.05695652174,6.05714285714,6.06105263158,6.05888888889,6.05,6.04388888889,6.04071428571,6.04142857143,6.04333333333,6.03846153846,6.0415625,6.04,6.04
8.10416666667,8.08857142857,8.077,8.08105263158,8.07526315789,8.08454545455,8.08,8.076,8.07941176471,8.09,8.07818181818,8.07153846154,8.063125,8.06466666667,8.06266666667,8.062,8.06684210526,8.06266666667,8.06733333333,8.06625,8.06928571429,8.07222222222,8.082,8.07,8.075,8.076,8.065,8.06333333333,8.06375,8.06666666667,8.06375,8.065,8.06428571429,8.068,8.07,8.06,8.0625,8.075,8.07,8.08125,8.09,8.08714285714,8.08857142857,8.09,8.09,8.07777777778,8.07181818182,8.064,8.07625,8.07,8.06714285714,8.064,8.06888888889,8.07166666667,8.0725,8.07222222222,8.07454545455,8.07125,8.072,8.075,8.07125,8.07333333333,8.085,8.08,8.09,8.08,8.08,8.08181818182,8.07875,8.071,8.08125,8.08,8.08928571429,8.08928571429,8.07833333333,8.08125,8.08166666667,8.08428571429,8.09055555556,8.09066666667,8.09,8.11
8.15423728814,8.12109090909,8.11208333333,8.11866666667,8.1302,8.118,8.12,8.11177777778,8.10564102564,8.10743589744,8.09756097561,8.08357142857,8.09096774194,8.08625,8.08567567568,8.09384615385,8.105,8.09724137931,8.09535714286,8.09464285714,8.0925,8.09653846154,8.09903225806,8.10296296296,8.10566666667,8.10173913043,8.09391304348,8.09642857143,8.09590909091,8.09742857143,8.09791666667,8.09666666667,8.09814814815,8.09545454545,8.09619047619,8.10482758621,8.10761904762,8.102,8.09772727273,8.09962962963,8.11,8.10730769231,8.11740740741,8.11357142857,8.11870967742,8.11727272727,8.11565217391,8.11357142857,8.1075,8.10565217391,8.10346153846,8.1065,8.105,8.1025,8.10423076923,8.107,8.10791666667,8.10615384615,8.105,8.10047619048,8.09541666667,8.0945,8.09666666667,8.09304347826,8.09526315789,8.09148148148,8.090625,8.3865,8.415,8.37316666667,8.36379310345,8.3386440678,8.35779661017,8.3425862069,8.34847457627,8.32620689655,8.31745762712,8.31142857143,8.33,8.3335,8.32,8.32
19.3173076923,19.3622727273,19.3896969697,19.3986206897,19.4633333333,19.4964,19.4852173913,19.467,19.4561538462,19.4754545455,19.4645454545,19.4484615385,19.4358333333,19.4442857143,19.456,19.4541176471,19.4641666667,19.4753846154,19.4709090909,19.4633333333,19.4714285714,19.463,19.445,19.446,19.4363636364,19.4215384615,19.4008333333,19.395,19.3946153846,19.3928571429,19.3977777778,19.399,19.4166666667,19.416,19.44375,19.4466666667,19.4536363636,19.45,19.425,19.3805263158,19.35,19.337,19.3409090909,19.3122222222,19.3408333333,19.43,19.38,19.3825,19.34,19.37,19.308125,19.3025,19.3166666667,19.3483333333,19.383,19.3842857143,19.37,19.3590909091,19.3471428571,19.3583333333,19.3675,19.3666666667,19.382,19.392,19.366,19.3623076923,19.356,19.3583333333,19.3575,19.3588888889,19.3481818182,19.3418181818,19.315,19.3618181818,19.35375,19.338,19.3461538462,19.3388235294,19.3235,19.3272413793,19.33,19.35
9.2693220339,9.35796610169,9.3486440678,9.36220338983,9.44101694915,9.44733333333,9.45101694915,9.43037037037,9.43754716981,9.430625,9.42490196078,9.42652173913,9.42613636364,9.44763636364,9.46438596491,9.44473684211,9.41836734694,9.41534883721,9.408,9.37980769231,9.38,9.38272727273,9.36042553191,9.3476,9.34204081633,9.34069767442,9.34605263158,9.3559375,9.39545454545,9.3975,9.38,9.38222222222,9.38238095238,9.3636,9.356,9.40028571429,9.39894736842,9.387,9.39,9.38777777778,9.39,9.36444444444,9.35954545455,9.36787878788,9.3590625,9.36051282051,9.367,9.37125,9.36888888889,9.37555555556,9.36605263158,9.35717948718,9.35023809524,9.36025641026,9.35837837838,9.35925,9.35782608696,9.34244444444,9.34486486486,9.34355555556,9.34428571429,9.32619047619,9.31619047619,9.29166666667,9.26109090909,9.28490566038,9.29166666667,9.29536585366,9.28254901961,9.26761904762,9.26888888889,9.27275,9.27617021277,9.27277777778,9.25897959184,9.26243902439,9.28333333333,9.31581395349,9.31139534884,9.32411764706,9.34,9.35
27.5636842105,27.5362962963,27.3933333333,27.25125,27.1819607843,27.2939473684,27.2807142857,27.4095454545,27.5405555556,27.5520689655,27.4546666667,27.4778571429,27.512,27.4578947368,27.3704347826,27.2925,27.2733333333,27.2408,27.2615,27.2565,27.2625,27.264,27.2496666667,27.2773076923,27.2753333333,27.266,27.287826087,27.2865517241,27.2831818182,27.2956521739,27.475,27.5075862069,27.4245454545,27.4,27.4,27.4544444444,27.4928571429,27.4716666667,27.48,27.467,27.47,27.4633333333,27.4486666667,27.45625,27.4608333333,27.4546153846,27.4571428571,27.4675,27.4438461538,27.44,27.3926666667,27.3728571429,27.3663636364,27.3553333333,27.3475,27.3123809524,27.2973913043,27.3052941176,27.3,27.2993333333,27.3514285714,27.4632,27.4684210526,27.446,27.4026666667,27.4176923077,27.418125,27.4027777778,27.3935294118,27.372,27.3296296296,27.3336,27.3614285714,27.3911538462,27.3704545455,27.3427272727,27.3383870968,27.3565714286,27.3472972973,27.3917948718,27.45,27.45
24.9058333333,24.8469230769,24.9185714286,24.866,24.9193333333,24.9493333333,24.9236363636,24.8646666667,24.8911111111,24.860625,24.8458333333,24.843,24.8361111111,24.8283333333,24.8283333333,24.83,24.8671428571,24.8725,24.8466666667,24.86,24.8516666667,24.8588888889,24.86,24.85875,24.85,24.8483333333,24.8346153846,24.8369230769,24.805,24.7915,24.7612,24.76,24.6678947368,24.6545833333,24.6646153846,24.5552941176,24.4045454545,24.444,24.4151724138,24.3672413793,24.32,24.3545454545,24.3843478261,24.5216666667,24.485,24.47875,24.3920833333,24.3603846154,24.386,24.3994117647,24.4036363636,24.4845,24.48,24.4515384615,24.4177777778,24.3907692308,24.3783333333,24.3855555556,24.3925,24.4042857143,24.3992307692,24.3547058824,24.3555,24.357,24.38,24.3633333333,24.3466666667,24.3441666667,24.345,24.2685185185,24.2122580645,24.2830434783,24.2972727273,24.3055555556,24.30375,24.3246153846,24.4047368421,24.4018181818,24.383030303,24.3524137931,24.35,24.35
46.9353846154,46.8790384615,46.8094642857,46.7533333333,46.7390196078,46.8965957447,46.893255814,46.8302325581,46.8017391304,46.7908108108,46.8487878788,46.87,46.8308333333,46.8145945946,46.8251351351,46.8408823529,46.8156097561,46.85,47.1066666667,47.0988636364,47.2198148148,47.183,47.1974,47.2106521739,47.1709756098,47.0939130435,47.1306896552,47.217027027,47.2096666667,47.2080645161,47.1880952381,47.1996,47.19,47.205483871,47.1675862069,47.1260869565,47.0226829268,47.1304,47.1452380952,47.1238888889,47.17,47.179375,47.1410526316,47.143,47.1641666667,47.1553846154,47.1617391304,47.1794117647,47.2676923077,47.2575,47.2486111111,47.1813333333,47.2448148148,47.3668085106,47.63,47.5351724138,47.4954901961,47.4080487805,47.36875,47.4511111111,47.3892857143,47.4262857143,47.39,47.3964516129,47.4162857143,47.3833333333,47.2725581395,47.2817948718,47.22625,47.1978571429,47.2153125,47.3152941176,47.3073170732,47.3159090909,47.2447619048,47.2348484848,47.1726530612,47.1614,47.2055555556,47.2172413793,47.24,47.24
11.9494285714,11.9451515152,11.8934210526,11.8638297872,11.8822222222,11.8886842105,11.875,11.8706818182,11.8535897436,11.8413636364,11.8537837838,11.8516666667,11.8464285714,11.8451428571,11.8521052632,11.86,11.8593103448,11.9015625,11.9097435897,11.8905405405,11.90225,11.9121052632,11.9162857143,11.9055555556,11.9066666667,11.9052173913,11.9,11.9009677419,11.9046153846,11.9022580645,11.9047058824,11.9132258065,11.9166666667,11.9104166667,11.9076666667,11.9293333333,11.9253333333,11.9203030303,11.9265384615,11.929,11.94,11.95,11.9436,11.9482758621,11.9519354839,11.9464516129,11.9536666667,11.9521212121,11.9548275862,11.9555555556,11.956969697,11.950625,11.9434615385,11.9444117647,11.9406060606,11.9411538462,11.9396296296,11.938125,11.9362962963,11.9428571429,11.9355263158,11.9325925926,11.9344827586,11.9448387097,11.94,11.9235483871,11.9182758621,11.9140540541,11.9144444444,11.914137931,11.9122580645,11.927037037,11.9213157895,11.92,11.924516129,11.9285714286,11.9297058824,11.9371052632,11.9445945946,11.9476923077,11.95,11.95
6.60375,6.594,6.5903030303,6.59166666667,6.59166666667,6.59583333333,6.61,6.6119047619,6.612,6.62043478261,6.62681818182,6.62625,6.6244,6.63485714286,6.644,6.64894736842,6.67204081633,6.67810810811,6.668125,6.6575,6.63961538462,6.64333333333,6.65103448276,6.64805555556,6.65263157895,6.65117647059,6.65138888889,6.64275862069,6.64142857143,6.6447826087,6.64210526316,6.64363636364,6.6415,6.64608695652,6.64652173913,6.65233333333,6.6452173913,6.65083333333,6.65307692308,6.65230769231,6.65,6.656,6.65258064516,6.65285714286,6.65282051282,6.64714285714,6.64264705882,6.64184210526,6.64179487179,6.64184210526,6.6421875,6.642,6.64342857143,6.64419354839,6.64407407407,6.64242424242,6.64171428571,6.64058823529,6.63285714286,6.63258064516,6.6335483871,6.63103448276,6.631,6.631,6.63193548387,6.63,6.63137931034,6.62607142857,6.63102564103,6.63,6.6325,6.6262962963,6.63333333333,6.63375,6.6325,6.63206896552,6.62416666667,6.62434782609,6.6328,6.63464285714,6.64,6.63
69.2407142857,69.310952381,69.2481818182,69.2565217391,69.2036363636,69.2031578947,69.1877777778,69.1086363636,69.0945454545,69.0041935484,69.0040740741,68.9980952381,68.9752380952,68.7410526316,68.7840909091,68.723,68.70875,68.5956521739,68.4079166667,68.2782758621,68.265,68.26,68.3075,68.3392105263,68.3272,68.2686111111,68.1271428571,68.0848387097,68.120625,68.1612903226,68.2683333333,68.2311111111,68.2331578947,68.1109090909,68.1054166667,68.1690909091,68.2692307692,68.3113636364,68.2917647059,68.2858823529,68.32,68.1933333333,68.2051851852,68.2,68.2895833333,68.2930434783,68.3254545455,68.5196551724,68.5752,68.7814285714,68.7908571429,68.7635,68.7704166667,68.7269230769,68.7209090909,68.786,68.7657142857,68.7742424242,68.8304166667,68.8430434783,68.8193103448,68.8436666667,68.8657692308,68.8645833333,68.8329032258,68.8044827586,68.7992307692,68.8145454545,68.7078571429,68.6896875,68.6848648649,68.7273529412,68.6658974359,68.5979411765,68.6286111111,68.7396969697,68.755862069,68.7766666667,68.7592,68.6152631579,68.59,68.59
9.13285714286,9.1195,9.09064516129,9.08259259259,9.07785714286,9.08111111111,9.0684,9.05677419355,9.02513513514,9.061,9.05851851852,9.06851851852,9.07555555556,9.0675862069,9.07431818182,9.07657142857,9.07333333333,9.07384615385,9.07769230769,9.07571428571,9.07875,9.081,9.08857142857,9.08958333333,9.09647058824,9.088,9.10166666667,9.105,9.11333333333,9.11722222222,9.117,9.11,9.112,9.11571428571,9.10761904762,9.1095,9.09545454545,9.0865,9.0955,9.106,9.1,9.103125,9.11230769231,9.12125,9.11764705882,9.10722222222,9.11,9.10739130435,9.12157894737,9.12730769231,9.11434782609,9.11217391304,9.1032,9.10555555556,9.10583333333,9.11814814815,9.11045454545,9.09814814815,9.09944444444,9.107,9.1,9.10346153846,9.11,9.1,9.0796969697,9.07161290323,9.06966666667,9.0609375,9.04351351351,9.02270833333,9.0256,9.02093023256,9.02825,9.02973684211,9.01,9.0095,9.01128205128,9.03054054054,9.03333333333,9.03739130435,9.04,9.03
19.9823404255,20.1817307692,20.19125,20.1044186047,20.1457142857,20.1590322581,20.227173913,20.3529090909,20.3388888889,20.4217647059,20.4088235294,20.3463265306,20.3571794872,20.3083333333,20.2894736842,20.3114285714,20.331875,20.4226666667,20.5637735849,20.5986956522,20.5190243902,20.5297222222,20.5833333333,20.5636666667,20.6145238095,20.649787234,20.7145,20.9324528302,21.0525490196,20.965106383,21.0557446809,21.01125,20.9294117647,20.9407692308,20.9372413793,20.8970588235,20.8366666667,20.8723076923,20.8242105263,20.86,20.9,20.9538461538,20.9539285714,20.9246153846,20.9182142857,20.9195238095,20.9242857143,20.9011538462,20.9063636364,20.9524137931,21.0163636364,21.0723529412,21.0951428571,21.0189285714,21.0155555556,20.9742307692,20.9188888889,20.8430769231,20.9023076923,20.9747619048,20.9567857143,20.88,20.87875,20.9025,20.8935714286,20.89875,20.9005263158,20.9771428571,21.0491666667,21.016,21.023030303,21.0073333333,20.962,20.9538709677,20.981,20.9579166667,20.9292307692,20.9480555556,20.98,21.0009615385,21.01,21.0
11.42,11.369,11.3353333333,11.3709090909,11.3505454545,11.3683333333,11.3552631579,11.3478181818,11.3483636364,11.367254902,11.364,11.3710638298,11.4148979592,11.4575925926,11.4558,11.424,11.4215909091,11.4104347826,11.4036170213,11.3777083333,11.390625,11.3947619048,11.3885416667,11.4045454545,11.3810204082,11.3587272727,11.349,11.3646808511,11.3553061224,11.3486666667,11.3488679245,11.3444230769,11.3211320755,11.3354166667,11.3392105263,11.3413043478,11.3477272727,11.3488095238,11.3505,11.345483871,11.34,11.3490322581,11.3544117647,11.3534210526,11.3524390244,11.354375,11.3575,11.3631707317,11.3626086957,11.3688372093,11.3676086957,11.3721276596,11.3797560976,11.3828,11.393,11.3986046512,11.3995,11.3905405405,11.3831111111,11.3754761905,11.3720930233,11.3727272727,11.3727272727,11.3894871795,11.3846341463,11.3743589744,11.3648717949,11.36,11.3267924528,11.3236,11.3212,11.3265217391,11.3265957447,11.3293478261,11.3410638298,11.3166037736,11.3003508772,11.2949122807,11.3094339623,11.3101694915,11.31,11.32
9.284,9.25875,9.22043478261,9.21038461538,9.21166666667,9.215,9.1980952381,9.19727272727,9.21272727273,9.21,9.19545454545,9.19875,9.21428571429,9.23,9.19777777778,9.205,9.21071428571,9.21,9.2025,9.19933333333,9.20166666667,9.21428571429,9.206,9.215,9.21142857143,9.19727272727,9.19,9.199,9.20444444444,9.198,9.195,9.2,9.19833333333,9.1975,9.19428571429,9.20166666667,9.19571428571,9.19888888889,9.21166666667,9.22166666667,9.2,9.206,9.202,9.19833333333,9.19125,9.19,9.18666666667,9.19,9.18736842105,9.19666666667,9.19285714286,9.17692307692,9.185,9.19888888889,9.18888888889,9.20818181818,9.21,9.2,9.21375,9.21125,9.2,9.2025,9.19555555556,9.18111111111,9.17555555556,9.17545454545,9.16916666667,9.1625,9.15785714286,9.13692307692,9.14892857143,9.135,9.13714285714,9.136,9.13857142857,9.13791666667,9.14538461538,9.14933333333,9.1368,9.13666666667,9.14,9.13
